concept,period,cik,val,end
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,65270,1114500000.0,2024-04-27
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,66570,1787647000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,67215,4175574000.0,2024-01-27
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,67347,2407800000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,69488,813067000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,70487,148580000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,70866,3166000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,72573,664389000.0,2024-01-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,73309,34714000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,75208,451871000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,76605,3468045000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,78003,50914000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,79879,16242000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,80420,699308000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,81362,1953313000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,82020,281330000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,84839,3073278000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,89439,3420345000.0,2023-12-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,93389,1358272000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,94845,5842100000.0,2023-11-26
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,95574,543302000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,97476,17519000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,100591,573333000.0,2024-01-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,100726,623527000.0,2023-07-02
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,100885,24119000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,101778,6407000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,101984,420457000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,102037,2721644000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,102752,544020000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,104889,4414877000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,105132,537255000.0,2023-08-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,105418,4714573000.0,2023-12-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,105770,2949800000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,106040,6317000000.0,2024-06-28
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,107140,1872987000.0,2024-04-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,107687,3490700000.0,2023-08-26
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,108312,2914566000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,200406,85159000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,205402,11042400000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,275053,445320000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,275880,5442749000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,277509,1722700000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,277638,1693481000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,313927,5867900000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,315213,6392517000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,315293,13376000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,315852,2541213000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,317788,544482000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,319201,10496056000.0,2023-06-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,320121,145378000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,320193,383285000000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,350868,171987000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,353184,286834000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,354950,152669000000.0,2024-01-28
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,355811,2299215044.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,355948,196460000.0,2024-06-01
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,701719,171674088.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,702165,12156000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,703604,1570402000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,704532,815868000.0,2023-12-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,704562,139911000.0,2024-04-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,708821,276714000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,709283,311600000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,711377,924200000.0,2024-05-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,711404,3593200000.0,2023-10-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,713425,102515000.0,2024-04-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,715957,13487000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,716133,1100100000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,716314,185533000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,719135,52349000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,724004,216187000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,728391,1616500000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,729580,639813000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,743238,872198000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,746598,1331863000.0,2023-07-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,749098,42797000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,749251,5906956000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,750004,2902000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,751978,405059000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,779152,2077702000.0,2023-06-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,779544,184793000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,780571,2173633000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,784199,354004000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,787250,861600000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,788329,663844000.0,2023-09-29
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,789019,211915000000.0,2023-06-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,790526,1616630000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,793074,3203553000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,796505,225722000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,797721,4283758000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,799288,1472508000.0,2024-02-02
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,800240,7823000000.0,2023-12-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,807707,468911000.0,2024-02-29
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,807863,172552000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,808326,97716000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,810136,892076000.0,2023-10-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,811596,3087000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,814586,160123000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,818686,15846000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,819793,1147909000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,820313,12554700000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,825542,3551300000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,827187,1887482000.0,2023-12-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,831259,22703000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,832101,3273900000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,835011,836523000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,842633,652150000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,849145,60545000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,849399,3800000000.0,2024-03-29
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,850460,2567722000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,851205,837547000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,851310,388482000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,851520,536766000.0,2023-12-29
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,854775,444849000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,855658,737154000.0,2023-12-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,856982,1257366000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,857005,2097053000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,858877,56998000000.0,2023-07-29
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,860731,1951751000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,864749,3798700000.0,2023-12-29
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,866291,1049367000.0,2024-03-29
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,866374,26415000000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,866706,855793000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,866829,1289728000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,868857,14378461000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,873303,1144876000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,874716,3660953000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,874866,795311000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,876523,1049041000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,877212,4584000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,882835,6177800000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,883241,5318014000.0,2023-10-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,884144,119082000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,884219,350285000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,884614,8761000000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,884624,746641000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,885978,604802000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,886128,123394000.0,2023-10-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,886163,131314000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,886206,280521000.0,2023-08-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,886835,919420000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,887936,3489242000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,889900,4071878000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,891014,2169900000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,893691,2830695000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,894871,143630000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,895447,1175882000.0,2024-02-03
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,896156,791382000.0,2023-06-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,896429,243641000.0,2023-06-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,897448,306911000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,899460,198962000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,899923,753200000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,901491,2135713000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,903651,86775000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,906709,90122000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,908937,8953000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,910638,488069000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,911971,1464975000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,912603,2882224000.0,2023-08-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,912615,5153237000.0,2024-01-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,913241,1971474000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,913277,286020000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,914475,1887100000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,916076,5851000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,916789,2005050000.0,2024-02-29
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,917491,358831000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,917520,1541573000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,918251,717684000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,918646,2259297000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,920371,2213803000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,921738,6362900000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,924717,132584000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,926282,1149100000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,927003,1655800000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,930420,1531756000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,931015,8934400000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,931584,285943000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,932696,9175840000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,932787,17286000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,934549,125102000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,934612,23876000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,935036,1452579000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,935419,293790000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,937098,4922000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,937556,1275500000.0,2023-12-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,943819,4222993000.0,2023-06-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,944148,1591194000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,944809,863495000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,945114,1274300000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,945983,352013000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,946581,5349600000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,948320,152547006.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1000623,2026000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1000697,2956416000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1001115,124509000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1001233,176232000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1001316,233662000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1001614,375047000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1002047,6268000000.0,2024-04-26
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1003078,4009282000.0,2023-09-02
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1005210,1429194000.0,2023-09-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1005284,576429000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1005757,1169258000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1007587,132379000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1009829,711557000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1010086,139917220.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1012100,5440000000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1013237,2085508000.0,2023-08-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1013857,1432616000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1013934,1132924000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1014739,4302324000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1015383,53942076.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1015922,2414700000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1016281,382520000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1017303,72631000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1018963,4173700000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1020214,186797000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1020710,1678600000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1020859,30272000000.0,2023-07-29
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1021561,1969131000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1021635,2607300000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1022321,1721323000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1022652,167286000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1023024,486816000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1023313,480779000.0,2023-12-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1023459,59577000.0,2023-08-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1023731,728705000.0,2024-03-31
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1024305,5554100000.0,2023-06-30
RevenueFromContractWithCustomerExcludingAssessedTax,CY2023,1024795,835600000.0,2023-12-30
